,acc,f1,precision,recall,1/1,0/0,0/1,1/0,model,dataset,rate,length negatives,length positives
95,0.925,0.961,0.925,1.0,0,148,0,12,DropEdgeGCN,CiteSeer,0.24,160,160
96,0.976,0.9879,0.976,1.0,0,163,0,4,RGCN,CiteSeer,0.25,167,167
97,0.9461,0.9723,0.9461,1.0,0,158,0,9,GCN,CiteSeer,0.25,167,167
98,0.9521,0.9755,0.9521,1.0,0,159,0,8,SkipNodeGCN,CiteSeer,0.25,167,167
99,0.9521,0.9755,0.9521,1.0,0,159,0,8,DropEdgeGCN,CiteSeer,0.25,167,167
100,0.8333,0.9091,0.8333,1.0,0,5,0,1,RGCN,CiteSeer,0.01,6,6
101,0.8333,0.9091,0.8333,1.0,0,5,0,1,GCN,CiteSeer,0.01,6,6
102,1.0,1.0,1.0,1.0,,,,,SkipNodeGCN,CiteSeer,0.01,6,6
103,0.8333,0.9091,0.8333,1.0,0,5,0,1,DropEdgeGCN,CiteSeer,0.01,6,6
104,0.9231,0.96,0.9231,1.0,0,12,0,1,RGCN,CiteSeer,0.02,13,13
105,0.8462,0.9167,0.8462,1.0,0,11,0,2,GCN,CiteSeer,0.02,13,13
106,0.8462,0.9167,0.8462,1.0,0,11,0,2,SkipNodeGCN,CiteSeer,0.02,13,13
107,0.8462,0.9167,0.8462,1.0,0,11,0,2,DropEdgeGCN,CiteSeer,0.02,13,13
108,0.85,0.9189,0.85,1.0,0,17,0,3,RGCN,CiteSeer,0.03,20,20
109,0.85,0.9189,0.85,1.0,0,17,0,3,GCN,CiteSeer,0.03,20,20
110,0.95,0.9744,0.95,1.0,0,19,0,1,SkipNodeGCN,CiteSeer,0.03,20,20
111,0.85,0.9189,0.85,1.0,0,17,0,3,DropEdgeGCN,CiteSeer,0.03,20,20
112,0.9615,0.9804,0.9615,1.0,0,25,0,1,RGCN,CiteSeer,0.04,26,26
113,0.9615,0.9804,0.9615,1.0,0,25,0,1,GCN,CiteSeer,0.04,26,26
114,0.9615,0.9804,0.9615,1.0,0,25,0,1,SkipNodeGCN,CiteSeer,0.04,26,26
115,0.9615,0.9804,0.9615,1.0,0,25,0,1,DropEdgeGCN,CiteSeer,0.04,26,26
116,0.9394,0.9688,0.9394,1.0,0,31,0,2,RGCN,CiteSeer,0.05,33,33
117,0.8182,0.9,0.8182,1.0,0,27,0,6,GCN,CiteSeer,0.05,33,33
118,0.8788,0.9355,0.8788,1.0,0,29,0,4,SkipNodeGCN,CiteSeer,0.05,33,33
119,0.8485,0.918,0.8485,1.0,0,28,0,5,DropEdgeGCN,CiteSeer,0.05,33,33
120,0.975,0.9873,0.975,1.0,0,39,0,1,RGCN,CiteSeer,0.06,40,40
121,0.925,0.961,0.925,1.0,0,37,0,3,GCN,CiteSeer,0.06,40,40
122,0.975,0.9873,0.975,1.0,0,39,0,1,SkipNodeGCN,CiteSeer,0.06,40,40
123,0.95,0.9744,0.95,1.0,0,38,0,2,DropEdgeGCN,CiteSeer,0.06,40,40
124,0.9783,0.989,0.9783,1.0,0,45,0,1,RGCN,CiteSeer,0.07,46,46
125,0.913,0.9545,0.913,1.0,0,42,0,4,GCN,CiteSeer,0.07,46,46
126,0.8696,0.9302,0.8696,1.0,0,40,0,6,SkipNodeGCN,CiteSeer,0.07,46,46
127,0.913,0.9545,0.913,1.0,0,42,0,4,DropEdgeGCN,CiteSeer,0.07,46,46
128,0.9623,0.9808,0.9623,1.0,0,51,0,2,RGCN,CiteSeer,0.08,53,53
129,0.9057,0.9505,0.9057,1.0,0,48,0,5,GCN,CiteSeer,0.08,53,53
130,0.9623,0.9808,0.9623,1.0,0,51,0,2,SkipNodeGCN,CiteSeer,0.08,53,53
131,0.9245,0.9608,0.9245,1.0,0,49,0,4,DropEdgeGCN,CiteSeer,0.08,53,53
132,0.9,0.9474,0.9,1.0,0,54,0,6,RGCN,CiteSeer,0.09,60,60
133,0.95,0.9744,0.95,1.0,0,57,0,3,GCN,CiteSeer,0.09,60,60
134,0.9167,0.9565,0.9167,1.0,0,55,0,5,SkipNodeGCN,CiteSeer,0.09,60,60
135,0.9833,0.9916,0.9833,1.0,0,59,0,1,DropEdgeGCN,CiteSeer,0.09,60,60
136,1.0,1.0,1.0,1.0,,,,,RGCN,CiteSeer,0.1,66,66
137,0.9242,0.9606,0.9242,1.0,0,61,0,5,GCN,CiteSeer,0.1,66,66
138,0.9697,0.9846,0.9697,1.0,0,64,0,2,SkipNodeGCN,CiteSeer,0.1,66,66
139,0.9545,0.9767,0.9545,1.0,0,63,0,3,DropEdgeGCN,CiteSeer,0.1,66,66
140,0.9452,0.9718,0.9452,1.0,0,69,0,4,RGCN,CiteSeer,0.11,73,73
141,0.9041,0.9496,0.9041,1.0,0,66,0,7,GCN,CiteSeer,0.11,73,73
142,0.9315,0.9645,0.9315,1.0,0,68,0,5,SkipNodeGCN,CiteSeer,0.11,73,73
143,0.9589,0.979,0.9589,1.0,0,70,0,3,DropEdgeGCN,CiteSeer,0.11,73,73
144,0.9875,0.9937,0.9875,1.0,0,79,0,1,RGCN,CiteSeer,0.12,80,80
145,0.9375,0.9677,0.9375,1.0,0,75,0,5,GCN,CiteSeer,0.12,80,80
146,0.9125,0.9542,0.9125,1.0,0,73,0,7,SkipNodeGCN,CiteSeer,0.12,80,80
147,0.95,0.9744,0.95,1.0,0,76,0,4,DropEdgeGCN,CiteSeer,0.12,80,80
148,0.9651,0.9822,0.9651,1.0,0,83,0,3,RGCN,CiteSeer,0.13,86,86
149,0.9186,0.9576,0.9186,1.0,0,79,0,7,GCN,CiteSeer,0.13,86,86
150,0.9651,0.9822,0.9651,1.0,0,83,0,3,SkipNodeGCN,CiteSeer,0.13,86,86
151,0.9419,0.9701,0.9419,1.0,0,81,0,5,DropEdgeGCN,CiteSeer,0.13,86,86
152,0.9462,0.9724,0.9462,1.0,0,88,0,5,RGCN,CiteSeer,0.14,93,93
153,0.8925,0.9432,0.8925,1.0,0,83,0,10,GCN,CiteSeer,0.14,93,93
154,0.957,0.978,0.957,1.0,0,89,0,4,SkipNodeGCN,CiteSeer,0.14,93,93
155,0.9462,0.9724,0.9462,1.0,0,88,0,5,DropEdgeGCN,CiteSeer,0.14,93,93
156,0.95,0.9744,0.95,1.0,0,95,0,5,RGCN,CiteSeer,0.15,100,100
157,0.92,0.9583,0.92,1.0,0,92,0,8,GCN,CiteSeer,0.15,100,100
158,0.94,0.9691,0.94,1.0,0,94,0,6,SkipNodeGCN,CiteSeer,0.15,100,100
159,0.94,0.9691,0.94,1.0,0,94,0,6,DropEdgeGCN,CiteSeer,0.15,100,100
160,0.934,0.9659,0.934,1.0,0,99,0,7,RGCN,CiteSeer,0.16,106,106
161,0.9245,0.9608,0.9245,1.0,0,98,0,8,GCN,CiteSeer,0.16,106,106
162,0.934,0.9659,0.934,1.0,0,99,0,7,SkipNodeGCN,CiteSeer,0.16,106,106
