,acc,f1,precision,recall,1/1,0/0,0/1,1/0,model,dataset,rate,length negatives,length positives
355,0.9315,0.9645,0.9315,1.0,0,136,0,10,MCLS,CiteSeer,0.22,146,146
356,0.8082,0.8939,0.8082,1.0,0,118,0,28,CCRNE,CiteSeer,0.22,146,146
357,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.22,0,146
358,0.3219,0.487,0.3219,1.0,0,47,0,99,PU_LP,CiteSeer,0.22,146,146
359,1.0,1.0,1.0,1.0,,,,,LP_PUL,CiteSeer,0.22,146,146
360,0.8693,0.9301,0.8693,1.0,0,133,0,20,MCLS,CiteSeer,0.23,153,153
361,0.7908,0.8832,0.7908,1.0,0,121,0,32,CCRNE,CiteSeer,0.23,153,153
362,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.23,0,153
363,0.3856,0.5566,0.3856,1.0,0,59,0,94,PU_LP,CiteSeer,0.23,153,153
364,0.9869,0.9934,0.9869,1.0,0,151,0,2,LP_PUL,CiteSeer,0.23,153,153
365,0.8875,0.9404,0.8875,1.0,0,142,0,18,MCLS,CiteSeer,0.24,160,160
366,0.7875,0.8811,0.7875,1.0,0,126,0,34,CCRNE,CiteSeer,0.24,160,160
367,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.24,0,160
368,0.45,0.6207,0.45,1.0,0,72,0,88,PU_LP,CiteSeer,0.24,160,160
369,0.9812,0.9905,0.9812,1.0,0,157,0,3,LP_PUL,CiteSeer,0.24,160,160
370,0.8922,0.943,0.8922,1.0,0,149,0,18,MCLS,CiteSeer,0.25,167,167
371,0.8084,0.894,0.8084,1.0,0,135,0,32,CCRNE,CiteSeer,0.25,167,167
372,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.25,0,167
373,0.6168,0.763,0.6168,1.0,0,103,0,64,PU_LP,CiteSeer,0.25,167,167
374,0.994,0.997,0.994,1.0,0,166,0,1,LP_PUL,CiteSeer,0.25,167,167
375,0.8333,0.9091,0.8333,1.0,0,5,0,1,MCLS,CiteSeer,0.01,6,6
376,1.0,1.0,1.0,1.0,,,,,CCRNE,CiteSeer,0.01,6,6
377,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.01,0,6
378,0.0,0.0,0.0,0.0,0,0,0,6,PU_LP,CiteSeer,0.01,6,6
379,1.0,1.0,1.0,1.0,,,,,LP_PUL,CiteSeer,0.01,6,6
380,0.9231,0.96,0.9231,1.0,0,12,0,1,MCLS,CiteSeer,0.02,13,13
381,0.6923,0.8182,0.6923,1.0,0,9,0,4,CCRNE,CiteSeer,0.02,13,13
382,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.02,0,13
383,0.0,0.0,0.0,0.0,0,0,0,13,PU_LP,CiteSeer,0.02,13,13
384,1.0,1.0,1.0,1.0,,,,,LP_PUL,CiteSeer,0.02,13,13
385,0.9,0.9474,0.9,1.0,0,18,0,2,MCLS,CiteSeer,0.03,20,20
386,0.7,0.8235,0.7,1.0,0,14,0,6,CCRNE,CiteSeer,0.03,20,20
387,,0.0,0.0,0.0,,,,,RCSVM,CiteSeer,0.03,0,20
388,0.05,0.0952,0.05,1.0,0,1,0,19,PU_LP,CiteSeer,0.03,20,20
389,1.0,1.0,1.0,1.0,,,,,LP_PUL,CiteSeer,0.03,20,20
390,0.9615,0.9804,0.9615,1.0,0,25,0,1,MCLS,CiteSeer,0.04,26,26
