,acc,f1,precision,recall,1/1,0/0,0/1,1/0,model,dataset,rate,length negatives,length positives
146,0.5038,0.4168,0.2722,0.8897,589,1084,1575,73,RGAT,CiteSeer,0.01,6,6
147,0.4637,0.4178,0.2666,0.9653,639,901,1758,23,GCN,CiteSeer,0.01,6,6
148,0.5312,0.4413,0.2894,0.929,615,1149,1510,47,GraphSage,CiteSeer,0.01,6,6
149,0.4655,0.3186,0.2136,0.6269,415,1131,1528,247,GAT,CiteSeer,0.01,6,6
150,0.8007,0.0,0.0,0.0,0,2659,0,662,SkipNodeGCN,CiteSeer,0.01,6,6
151,0.8407,0.6667,0.5719,0.7991,529,2263,396,133,DropEdgeGCN,CiteSeer,0.01,6,6
152,0.7766,0.544,0.4484,0.6913,439,2119,540,196,RGCN,CiteSeer,0.05,33,33
153,0.8503,0.6296,0.602,0.6598,419,2382,277,216,RGraphSage,CiteSeer,0.05,33,33
154,0.8737,0.6266,0.7286,0.5496,349,2529,130,286,RGAT,CiteSeer,0.05,33,33
155,0.7395,0.5684,0.4176,0.8898,565,1871,788,70,GCN,CiteSeer,0.05,33,33
156,0.7626,0.5931,0.4429,0.8976,570,1942,717,65,GraphSage,CiteSeer,0.05,33,33
157,0.8455,0.668,0.5702,0.8063,512,2273,386,123,GAT,CiteSeer,0.05,33,33
158,0.8072,0.0,0.0,0.0,0,2659,0,635,SkipNodeGCN,CiteSeer,0.05,33,33
159,0.8421,0.6556,0.5657,0.7795,495,2279,380,140,DropEdgeGCN,CiteSeer,0.05,33,33
160,0.8148,0.5642,0.4987,0.6495,391,2266,393,211,RGCN,CiteSeer,0.1,66,66
161,0.8638,0.5912,0.6632,0.5332,321,2496,163,281,RGraphSage,CiteSeer,0.1,66,66
162,0.8798,0.6364,0.7206,0.5698,343,2526,133,259,RGAT,CiteSeer,0.1,66,66
163,0.8258,0.6233,0.5188,0.7807,470,2223,436,132,GCN,CiteSeer,0.1,66,66
164,0.7979,0.5868,0.4713,0.7774,468,2134,525,134,GraphSage,CiteSeer,0.1,66,66
165,0.8715,0.6505,0.6533,0.6478,390,2452,207,212,GAT,CiteSeer,0.1,66,66
166,0.8154,0.0,0.0,0.0,0,2659,0,602,SkipNodeGCN,CiteSeer,0.1,66,66
167,0.874,0.6756,0.6436,0.711,428,2422,237,174,DropEdgeGCN,CiteSeer,0.1,66,66
168,0.8637,0.6562,0.5899,0.7394,420,2367,292,148,RGCN,CiteSeer,0.15,100,100
169,0.8767,0.6259,0.6714,0.5863,333,2496,163,235,RGraphSage,CiteSeer,0.15,100,100
170,0.8875,0.654,0.7131,0.6039,343,2521,138,225,RGAT,CiteSeer,0.15,100,100
171,0.8336,0.6268,0.5178,0.794,451,2239,420,117,GCN,CiteSeer,0.15,100,100
172,0.8196,0.6226,0.4928,0.8451,480,2165,494,88,GraphSage,CiteSeer,0.15,100,100
173,0.8841,0.6809,0.6606,0.7025,399,2454,205,169,GAT,CiteSeer,0.15,100,100
174,0.824,0.0,0.0,0.0,0,2659,0,568,SkipNodeGCN,CiteSeer,0.15,100,100
175,0.8829,0.6643,0.6703,0.6585,374,2475,184,194,DropEdgeGCN,CiteSeer,0.15,100,100
176,0.8469,0.6128,0.5316,0.7234,387,2318,341,148,RGCN,CiteSeer,0.2,133,133
177,0.8857,0.6046,0.7191,0.5215,279,2550,109,256,RGraphSage,CiteSeer,0.2,133,133
178,0.8973,0.6626,0.7368,0.6019,322,2544,115,213,RGAT,CiteSeer,0.2,133,133
179,0.7912,0.5839,0.4382,0.8748,468,2059,600,67,GCN,CiteSeer,0.2,133,133
180,0.8312,0.6147,0.4977,0.8037,430,2225,434,105,GraphSage,CiteSeer,0.2,133,133
181,0.8688,0.6458,0.5895,0.714,382,2393,266,153,GAT,CiteSeer,0.2,133,133
182,0.8338,0.0185,0.8333,0.0093,5,2658,1,530,SkipNodeGCN,CiteSeer,0.2,133,133
183,0.8829,0.682,0.6256,0.7495,401,2419,240,134,DropEdgeGCN,CiteSeer,0.2,133,133
184,0.9025,0.7021,0.6811,0.7246,363,2489,170,138,RGCN,CiteSeer,0.25,167,167
185,0.8959,0.6612,0.683,0.6407,321,2510,149,180,RGraphSage,CiteSeer,0.25,167,167
186,0.8934,0.6464,0.6814,0.6148,308,2515,144,193,RGAT,CiteSeer,0.25,167,167
187,0.832,0.6144,0.4829,0.8443,423,2206,453,78,GCN,CiteSeer,0.25,167,167
188,0.8199,0.588,0.4614,0.8104,406,2185,474,95,GraphSage,CiteSeer,0.25,167,167
189,0.8415,0.6113,0.5,0.7864,394,2265,394,107,GAT,CiteSeer,0.25,167,167
190,0.8415,0.0,0.0,0.0,0,2659,0,501,SkipNodeGCN,CiteSeer,0.25,167,167
191,0.8285,0.5973,0.4757,0.8024,402,2216,443,99,DropEdgeGCN,CiteSeer,0.25,167,167
