,acc,f1,precision,recall,1/1,0/0,0/1,1/0,model,dataset,rate,length negatives,length positives,epochs_neginf,epochs_pu
539,0.8314,0.5962,0.9083,0.4437,327,1857,33,410,GCN,Cora,0.1,81,81,61,191
540,0.5961,0.4852,0.3776,0.6784,500,1066,824,237,GCN,Cora,0.1,81,81,71,1
541,0.5999,0.4395,0.362,0.559,412,1164,726,325,GCN,Cora,0.1,81,81,71,11
542,0.737,0.5952,0.5237,0.6893,508,1428,462,229,GCN,Cora,0.1,81,81,71,21
543,0.8268,0.6807,0.7049,0.6581,485,1687,203,252,GCN,Cora,0.1,81,81,71,31
544,0.8592,0.7214,0.8105,0.6499,479,1778,112,258,GCN,Cora,0.1,81,81,71,41
545,0.8241,0.6568,0.7258,0.5997,442,1723,167,295,GCN,Cora,0.1,81,81,71,51
546,0.8569,0.7243,0.7879,0.6703,494,1757,133,243,GCN,Cora,0.1,81,81,71,61
547,0.8508,0.6834,0.8443,0.5739,423,1812,78,314,GCN,Cora,0.1,81,81,71,71
548,0.8649,0.7267,0.8399,0.6404,472,1800,90,265,GCN,Cora,0.1,81,81,71,81
549,0.8298,0.5918,0.905,0.4396,324,1856,34,413,GCN,Cora,0.1,81,81,71,91
550,0.8493,0.6694,0.8698,0.5441,401,1830,60,336,GCN,Cora,0.1,81,81,71,101
551,0.8188,0.5882,0.8115,0.4613,340,1811,79,397,GCN,Cora,0.1,81,81,71,111
552,0.8508,0.6787,0.8571,0.5617,414,1821,69,323,GCN,Cora,0.1,81,81,71,121
553,0.8614,0.7102,0.8593,0.6052,446,1817,73,291,GCN,Cora,0.1,81,81,71,131
554,0.8401,0.6398,0.8695,0.5061,373,1834,56,364,GCN,Cora,0.1,81,81,71,141
555,0.8314,0.6048,0.8828,0.46,339,1845,45,398,GCN,Cora,0.1,81,81,71,151
556,0.8633,0.704,0.8971,0.5794,427,1841,49,310,GCN,Cora,0.1,81,81,71,161
557,0.8329,0.5961,0.9257,0.4396,324,1864,26,413,GCN,Cora,0.1,81,81,71,171
558,0.8081,0.5145,0.887,0.3623,267,1856,34,470,GCN,Cora,0.1,81,81,71,181
559,0.8432,0.6442,0.886,0.5061,373,1842,48,364,GCN,Cora,0.1,81,81,71,191
560,0.4941,0.3951,0.2973,0.5889,434,864,1026,303,GCN,Cora,0.1,81,81,81,1
561,0.7175,0.5615,0.4974,0.6445,475,1410,480,262,GCN,Cora,0.1,81,81,81,11
562,0.745,0.5473,0.5451,0.5495,405,1552,338,332,GCN,Cora,0.1,81,81,81,21
563,0.858,0.7223,0.8003,0.6581,485,1769,121,252,GCN,Cora,0.1,81,81,81,31
564,0.8519,0.7187,0.7693,0.6744,497,1741,149,240,GCN,Cora,0.1,81,81,81,41
565,0.8462,0.7068,0.7598,0.6608,487,1736,154,250,GCN,Cora,0.1,81,81,81,51
566,0.8416,0.6579,0.8351,0.5427,400,1811,79,337,GCN,Cora,0.1,81,81,81,61
567,0.8622,0.7185,0.8415,0.6269,462,1803,87,275,GCN,Cora,0.1,81,81,81,71
568,0.8668,0.727,0.855,0.6323,466,1811,79,271,GCN,Cora,0.1,81,81,81,81
569,0.8649,0.7309,0.8282,0.654,482,1790,100,255,GCN,Cora,0.1,81,81,81,91
570,0.8515,0.705,0.7966,0.6323,466,1771,119,271,GCN,Cora,0.1,81,81,81,101
571,0.8729,0.7411,0.8644,0.6486,478,1815,75,259,GCN,Cora,0.1,81,81,81,111
572,0.85,0.6749,0.8611,0.555,409,1824,66,328,GCN,Cora,0.1,81,81,81,121
573,0.8451,0.665,0.8452,0.5482,404,1816,74,333,GCN,Cora,0.1,81,81,81,131
574,0.8199,0.5421,0.9459,0.3799,280,1874,16,457,GCN,Cora,0.1,81,81,81,141
575,0.8424,0.6455,0.8747,0.5115,377,1836,54,360,GCN,Cora,0.1,81,81,81,151
576,0.8546,0.6987,0.8343,0.6011,443,1802,88,294,GCN,Cora,0.1,81,81,81,161
577,0.8477,0.682,0.8234,0.5821,429,1798,92,308,GCN,Cora,0.1,81,81,81,171
578,0.8329,0.6005,0.9116,0.4478,330,1858,32,407,GCN,Cora,0.1,81,81,81,181
579,0.8371,0.6232,0.8872,0.4803,354,1845,45,383,GCN,Cora,0.1,81,81,81,191
580,0.4343,0.2931,0.2256,0.4179,308,833,1057,429,GCN,Cora,0.1,81,81,91,1
581,0.7952,0.6547,0.6212,0.692,510,1579,311,227,GCN,Cora,0.1,81,81,91,11
582,0.8062,0.6649,0.6458,0.6852,505,1613,277,232,GCN,Cora,0.1,81,81,91,21
583,0.7903,0.6192,0.631,0.6079,448,1628,262,289,GCN,Cora,0.1,81,81,91,31
584,0.8455,0.6952,0.7782,0.6282,463,1758,132,274,GCN,Cora,0.1,81,81,91,41
585,0.8173,0.6547,0.6968,0.6174,455,1692,198,282,GCN,Cora,0.1,81,81,91,51
586,0.8668,0.7426,0.8106,0.6852,505,1772,118,232,GCN,Cora,0.1,81,81,91,61
587,0.8504,0.6961,0.8094,0.6106,450,1784,106,287,GCN,Cora,0.1,81,81,91,71
588,0.8538,0.6868,0.8609,0.5712,421,1822,68,316,GCN,Cora,0.1,81,81,91,81
589,0.8656,0.7295,0.838,0.6459,476,1798,92,261,GCN,Cora,0.1,81,81,91,91
590,0.8337,0.6349,0.8261,0.5156,380,1810,80,357,GCN,Cora,0.1,81,81,91,101
591,0.8614,0.705,0.8753,0.5902,435,1828,62,302,GCN,Cora,0.1,81,81,91,111
592,0.8397,0.6506,0.8376,0.5319,392,1814,76,345,GCN,Cora,0.1,81,81,91,121
593,0.8397,0.6374,0.8726,0.502,370,1836,54,367,GCN,Cora,0.1,81,81,91,131
594,0.8466,0.6529,0.8939,0.5142,379,1845,45,358,GCN,Cora,0.1,81,81,91,141
595,0.8375,0.636,0.8555,0.5061,373,1827,63,364,GCN,Cora,0.1,81,81,91,151
596,0.8515,0.6761,0.8715,0.5522,407,1830,60,330,GCN,Cora,0.1,81,81,91,161
597,0.8382,0.6288,0.8824,0.4885,360,1842,48,377,GCN,Cora,0.1,81,81,91,171
598,0.8435,0.6448,0.8881,0.5061,373,1843,47,364,GCN,Cora,0.1,81,81,91,181
599,0.834,0.6169,0.8753,0.4763,351,1840,50,386,GCN,Cora,0.1,81,81,91,191
600,0.3833,0.1948,0.1537,0.2659,196,811,1079,541,GCN,Cora,0.1,81,81,101,1
601,0.7689,0.6337,0.5707,0.7123,525,1495,395,212,GCN,Cora,0.1,81,81,101,11
602,0.7332,0.5691,0.5202,0.6282,463,1463,427,274,GCN,Cora,0.1,81,81,101,21
603,0.7339,0.5039,0.5283,0.4817,355,1573,317,382,GCN,Cora,0.1,81,81,101,31
604,0.855,0.7155,0.7957,0.6499,479,1767,123,258,GCN,Cora,0.1,81,81,101,41
605,0.8668,0.7372,0.8252,0.6662,491,1786,104,246,GCN,Cora,0.1,81,81,101,51
606,0.8356,0.6771,0.7537,0.6147,453,1742,148,284,GCN,Cora,0.1,81,81,101,61
607,0.8378,0.627,0.884,0.4858,358,1843,47,379,GCN,Cora,0.1,81,81,101,71
608,0.847,0.6804,0.8215,0.5807,428,1797,93,309,GCN,Cora,0.1,81,81,101,81
609,0.8595,0.6993,0.8755,0.5821,429,1829,61,308,GCN,Cora,0.1,81,81,101,91
610,0.8534,0.698,0.8271,0.6038,445,1797,93,292,GCN,Cora,0.1,81,81,101,101
611,0.8645,0.7245,0.8432,0.635,468,1803,87,269,GCN,Cora,0.1,81,81,101,111
612,0.8375,0.6619,0.7947,0.5672,418,1782,108,319,GCN,Cora,0.1,81,81,101,121
613,0.847,0.6683,0.8526,0.5495,405,1820,70,332,GCN,Cora,0.1,81,81,101,131
614,0.8428,0.643,0.8857,0.5047,372,1842,48,365,GCN,Cora,0.1,81,81,101,141
615,0.8363,0.6312,0.8578,0.4993,368,1829,61,369,GCN,Cora,0.1,81,81,101,151
616,0.8451,0.656,0.87,0.5265,388,1832,58,349,GCN,Cora,0.1,81,81,101,161
617,0.8455,0.6553,0.8753,0.5237,386,1835,55,351,GCN,Cora,0.1,81,81,101,171
618,0.8462,0.6553,0.8828,0.521,384,1839,51,353,GCN,Cora,0.1,81,81,101,181
619,0.8382,0.6295,0.8805,0.4898,361,1841,49,376,GCN,Cora,0.1,81,81,101,191
620,0.6254,0.4864,0.3953,0.6323,466,1177,713,271,GCN,Cora,0.1,81,81,111,1
621,0.7145,0.5772,0.4937,0.6947,512,1365,525,225,GCN,Cora,0.1,81,81,111,11
622,0.7016,0.4922,0.4709,0.5156,380,1463,427,357,GCN,Cora,0.1,81,81,111,21
623,0.7724,0.5915,0.5956,0.5875,433,1596,294,304,GCN,Cora,0.1,81,81,111,31
624,0.8428,0.7126,0.7314,0.6947,512,1702,188,225,GCN,Cora,0.1,81,81,111,41
625,0.8462,0.6962,0.7808,0.6282,463,1760,130,274,GCN,Cora,0.1,81,81,111,51
626,0.8607,0.7158,0.8367,0.6255,461,1800,90,276,GCN,Cora,0.1,81,81,111,61
627,0.8515,0.684,0.8491,0.5726,422,1815,75,315,GCN,Cora,0.1,81,81,111,71
628,0.8333,0.6185,0.8637,0.4817,355,1834,56,382,GCN,Cora,0.1,81,81,111,81
629,0.8489,0.6827,0.8307,0.5794,427,1803,87,310,GCN,Cora,0.1,81,81,111,91
630,0.8618,0.7157,0.8463,0.6201,457,1807,83,280,GCN,Cora,0.1,81,81,111,101
631,0.8432,0.6617,0.8378,0.5468,403,1812,78,334,GCN,Cora,0.1,81,81,111,111
632,0.8493,0.6837,0.8311,0.5807,428,1803,87,309,GCN,Cora,0.1,81,81,111,121
633,0.8481,0.6667,0.8674,0.5414,399,1829,61,338,GCN,Cora,0.1,81,81,111,131
634,0.8534,0.6831,0.8682,0.5631,415,1827,63,322,GCN,Cora,0.1,81,81,111,141
635,0.8352,0.6309,0.8486,0.502,370,1824,66,367,GCN,Cora,0.1,81,81,111,151
636,0.8401,0.6335,0.8875,0.4925,363,1844,46,374,GCN,Cora,0.1,81,81,111,161
637,0.8428,0.6387,0.899,0.4953,365,1849,41,372,GCN,Cora,0.1,81,81,111,171
638,0.8382,0.6308,0.8768,0.4925,363,1839,51,374,GCN,Cora,0.1,81,81,111,181
639,0.8378,0.645,0.8359,0.5251,387,1814,76,350,GCN,Cora,0.1,81,81,111,191
640,0.6182,0.4947,0.3934,0.6662,491,1133,757,246,GCN,Cora,0.1,81,81,121,1
641,0.6578,0.4555,0.4114,0.5102,376,1352,538,361,GCN,Cora,0.1,81,81,121,11
642,0.7994,0.6446,0.6408,0.6486,478,1622,268,259,GCN,Cora,0.1,81,81,121,21
643,0.7766,0.5971,0.6042,0.5902,435,1605,285,302,GCN,Cora,0.1,81,81,121,31
644,0.8409,0.6724,0.7959,0.5821,429,1780,110,308,GCN,Cora,0.1,81,81,121,41
645,0.8504,0.6859,0.8346,0.5821,429,1805,85,308,GCN,Cora,0.1,81,81,121,51
646,0.8542,0.6948,0.8417,0.5916,436,1808,82,301,GCN,Cora,0.1,81,81,121,61
647,0.8504,0.7047,0.7896,0.6364,469,1765,125,268,GCN,Cora,0.1,81,81,121,71
648,0.8291,0.5973,0.881,0.4518,333,1845,45,404,GCN,Cora,0.1,81,81,121,81
649,0.8508,0.6894,0.8286,0.5902,435,1800,90,302,GCN,Cora,0.1,81,81,121,91
650,0.8447,0.6715,0.8257,0.5658,417,1802,88,320,GCN,Cora,0.1,81,81,121,101
651,0.8485,0.6826,0.8279,0.5807,428,1801,89,309,GCN,Cora,0.1,81,81,121,111
652,0.8356,0.6351,0.8412,0.5102,376,1819,71,361,GCN,Cora,0.1,81,81,121,121
653,0.8306,0.61,0.8614,0.4722,348,1834,56,389,GCN,Cora,0.1,81,81,121,131
654,0.8329,0.6326,0.8253,0.5129,378,1810,80,359,GCN,Cora,0.1,81,81,121,141
655,0.8496,0.6822,0.8379,0.5753,424,1808,82,313,GCN,Cora,0.1,81,81,121,151
656,0.8371,0.6342,0.8568,0.5034,371,1828,62,366,GCN,Cora,0.1,81,81,121,161
657,0.8344,0.6063,0.9103,0.4545,335,1857,33,402,GCN,Cora,0.1,81,81,121,171
658,0.8295,0.5949,0.8916,0.4464,329,1850,40,408,GCN,Cora,0.1,81,81,121,181
659,0.8382,0.6389,0.8545,0.5102,376,1826,64,361,GCN,Cora,0.1,81,81,121,191
660,0.6148,0.5149,0.3981,0.7286,537,1078,812,200,GCN,Cora,0.1,81,81,131,1
661,0.6022,0.328,0.3117,0.346,255,1327,563,482,GCN,Cora,0.1,81,81,131,11
662,0.6475,0.4198,0.39,0.4545,335,1366,524,402,GCN,Cora,0.1,81,81,131,21
663,0.8561,0.7229,0.7863,0.6689,493,1756,134,244,GCN,Cora,0.1,81,81,131,31
664,0.7872,0.5407,0.6854,0.4464,329,1739,151,408,GCN,Cora,0.1,81,81,131,41
665,0.7819,0.4729,0.7343,0.3487,257,1797,93,480,GCN,Cora,0.1,81,81,131,51
666,0.8485,0.7065,0.7738,0.6499,479,1750,140,258,GCN,Cora,0.1,81,81,131,61
667,0.8553,0.7143,0.801,0.6445,475,1772,118,262,GCN,Cora,0.1,81,81,131,71
668,0.8576,0.7114,0.8247,0.6255,461,1792,98,276,GCN,Cora,0.1,81,81,131,81
669,0.8458,0.6783,0.818,0.5794,427,1795,95,310,GCN,Cora,0.1,81,81,131,91
670,0.8626,0.7234,0.831,0.6404,472,1794,96,265,GCN,Cora,0.1,81,81,131,101
671,0.8401,0.658,0.8228,0.5482,404,1803,87,333,GCN,Cora,0.1,81,81,131,111
672,0.8508,0.6839,0.8429,0.5753,424,1811,79,313,GCN,Cora,0.1,81,81,131,121
673,0.8314,0.6395,0.7988,0.5332,393,1791,99,344,GCN,Cora,0.1,81,81,131,131
674,0.8359,0.6393,0.8341,0.5183,382,1814,76,355,GCN,Cora,0.1,81,81,131,141
675,0.8428,0.6578,0.8447,0.5387,397,1817,73,340,GCN,Cora,0.1,81,81,131,151
676,0.8428,0.6479,0.8716,0.5156,380,1834,56,357,GCN,Cora,0.1,81,81,131,161
677,0.8302,0.6162,0.8424,0.4858,358,1823,67,379,GCN,Cora,0.1,81,81,131,171
678,0.8375,0.6354,0.8571,0.5047,372,1828,62,365,GCN,Cora,0.1,81,81,131,181
679,0.826,0.6097,0.8226,0.4844,357,1813,77,380,GCN,Cora,0.1,81,81,131,191
680,0.5021,0.373,0.2884,0.5278,389,930,960,348,GCN,Cora,0.1,81,81,141,1
681,0.6479,0.5019,0.4161,0.6323,466,1236,654,271,GCN,Cora,0.1,81,81,141,11
682,0.627,0.2719,0.3005,0.2483,183,1464,426,554,GCN,Cora,0.1,81,81,141,21
683,0.81,0.6062,0.7245,0.521,384,1744,146,353,GCN,Cora,0.1,81,81,141,31
684,0.78,0.5958,0.6147,0.578,426,1623,267,311,GCN,Cora,0.1,81,81,141,41
685,0.8348,0.6593,0.7821,0.5699,420,1773,117,317,GCN,Cora,0.1,81,81,141,51
686,0.8489,0.6872,0.8195,0.5916,436,1794,96,301,GCN,Cora,0.1,81,81,141,61
687,0.839,0.6442,0.8473,0.5197,383,1821,69,354,GCN,Cora,0.1,81,81,141,71
688,0.8519,0.7055,0.7979,0.6323,466,1772,118,271,GCN,Cora,0.1,81,81,141,81
689,0.8424,0.6515,0.8581,0.5251,387,1826,64,350,GCN,Cora,0.1,81,81,141,91
690,0.8363,0.6446,0.8245,0.5292,390,1807,83,347,GCN,Cora,0.1,81,81,141,101
691,0.8576,0.7087,0.8318,0.6174,455,1798,92,282,GCN,Cora,0.1,81,81,141,111
692,0.8519,0.691,0.8333,0.5902,435,1803,87,302,GCN,Cora,0.1,81,81,141,121
693,0.8439,0.673,0.8162,0.5726,422,1795,95,315,GCN,Cora,0.1,81,81,141,131
694,0.8378,0.645,0.8359,0.5251,387,1814,76,350,GCN,Cora,0.1,81,81,141,141
695,0.842,0.6651,0.8207,0.559,412,1800,90,325,GCN,Cora,0.1,81,81,141,151
696,0.8477,0.6759,0.839,0.5658,417,1810,80,320,GCN,Cora,0.1,81,81,141,161
697,0.8363,0.644,0.8259,0.5278,389,1808,82,348,GCN,Cora,0.1,81,81,141,171
698,0.8458,0.6672,0.8458,0.5509,406,1816,74,331,GCN,Cora,0.1,81,81,141,181
699,0.8386,0.6437,0.8455,0.5197,383,1820,70,354,GCN,Cora,0.1,81,81,141,191
700,0.5135,0.3648,0.2878,0.498,367,982,908,370,GCN,Cora,0.1,81,81,151,1
701,0.512,0.2581,0.225,0.3026,223,1122,768,514,GCN,Cora,0.1,81,81,151,11
702,0.6856,0.4636,0.4446,0.4844,357,1444,446,380,GCN,Cora,0.1,81,81,151,21
703,0.7963,0.6063,0.6624,0.559,412,1680,210,325,GCN,Cora,0.1,81,81,151,31
704,0.7937,0.5732,0.6829,0.4939,364,1721,169,373,GCN,Cora,0.1,81,81,151,41
705,0.8238,0.6233,0.7785,0.5197,383,1781,109,354,GCN,Cora,0.1,81,81,151,51
706,0.8211,0.6434,0.7298,0.5753,424,1733,157,313,GCN,Cora,0.1,81,81,151,61
707,0.8626,0.732,0.8082,0.6689,493,1773,117,244,GCN,Cora,0.1,81,81,151,71
708,0.8348,0.6448,0.8124,0.5346,394,1799,91,343,GCN,Cora,0.1,81,81,151,81
709,0.8519,0.6881,0.8412,0.5821,429,1809,81,308,GCN,Cora,0.1,81,81,151,91
710,0.8295,0.6273,0.8108,0.5115,377,1802,88,360,GCN,Cora,0.1,81,81,151,101
711,0.8443,0.6715,0.8228,0.5672,418,1800,90,319,GCN,Cora,0.1,81,81,151,111
712,0.8485,0.6826,0.8279,0.5807,428,1801,89,309,GCN,Cora,0.1,81,81,151,121
713,0.8371,0.6469,0.8253,0.5319,392,1807,83,345,GCN,Cora,0.1,81,81,151,131
714,0.8432,0.6595,0.8436,0.5414,399,1816,74,338,GCN,Cora,0.1,81,81,151,141
715,0.8222,0.5834,0.8516,0.4437,327,1833,57,410,GCN,Cora,0.1,81,81,151,151
716,0.8375,0.6491,0.8229,0.536,395,1805,85,342,GCN,Cora,0.1,81,81,151,161
717,0.8306,0.6385,0.7955,0.5332,393,1789,101,344,GCN,Cora,0.1,81,81,151,171
718,0.8337,0.6306,0.8363,0.5061,373,1817,73,364,GCN,Cora,0.1,81,81,151,181
719,0.8397,0.6535,0.8305,0.5387,397,1809,81,340,GCN,Cora,0.1,81,81,151,191
720,0.4808,0.3048,0.2441,0.4057,299,964,926,438,GCN,Cora,0.1,81,81,161,1
721,0.5055,0.2036,0.1857,0.2252,166,1162,728,571,GCN,Cora,0.1,81,81,161,11
722,0.8051,0.6246,0.6794,0.578,426,1689,201,311,GCN,Cora,0.1,81,81,161,21
723,0.6939,0.4675,0.4567,0.479,353,1470,420,384,GCN,Cora,0.1,81,81,161,31
724,0.8458,0.6962,0.7785,0.6296,464,1758,132,273,GCN,Cora,0.1,81,81,161,41
725,0.8371,0.6672,0.7814,0.5821,429,1770,120,308,GCN,Cora,0.1,81,81,161,51
726,0.8291,0.6611,0.7449,0.5943,438,1740,150,299,GCN,Cora,0.1,81,81,161,61
727,0.847,0.6799,0.8227,0.5794,427,1798,92,310,GCN,Cora,0.1,81,81,161,71
728,0.8447,0.6639,0.8449,0.5468,403,1816,74,334,GCN,Cora,0.1,81,81,161,81
729,0.8283,0.6068,0.8488,0.4722,348,1828,62,389,GCN,Cora,0.1,81,81,161,91
730,0.8378,0.6479,0.8288,0.5319,392,1809,81,345,GCN,Cora,0.1,81,81,161,101
731,0.8394,0.6667,0.7977,0.5726,422,1783,107,315,GCN,Cora,0.1,81,81,161,111
732,0.8321,0.66,0.7643,0.5807,428,1758,132,309,GCN,Cora,0.1,81,81,161,121
733,0.831,0.6205,0.8383,0.4925,363,1820,70,374,GCN,Cora,0.1,81,81,161,131
734,0.8321,0.6221,0.8442,0.4925,363,1823,67,374,GCN,Cora,0.1,81,81,161,141
735,0.8344,0.6194,0.8719,0.4803,354,1838,52,383,GCN,Cora,0.1,81,81,161,151
736,0.8409,0.6487,0.8521,0.5237,386,1823,67,351,GCN,Cora,0.1,81,81,161,161
737,0.8413,0.6433,0.8704,0.5102,376,1834,56,361,GCN,Cora,0.1,81,81,161,171
738,0.826,0.5894,0.8723,0.445,328,1842,48,409,GCN,Cora,0.1,81,81,161,181
739,0.8337,0.6343,0.8275,0.5142,379,1811,79,358,GCN,Cora,0.1,81,81,161,191
740,0.5428,0.4116,0.3221,0.5699,420,1006,884,317,GCN,Cora,0.1,81,81,171,1
741,0.5984,0.445,0.3634,0.5739,423,1149,741,314,GCN,Cora,0.1,81,81,171,11
742,0.6559,0.3487,0.3717,0.3284,242,1481,409,495,GCN,Cora,0.1,81,81,171,21
743,0.8291,0.6897,0.7028,0.6771,499,1679,211,238,GCN,Cora,0.1,81,81,171,31
744,0.8272,0.6821,0.7048,0.6608,487,1686,204,250,GCN,Cora,0.1,81,81,171,41
745,0.8032,0.6156,0.6809,0.5617,414,1696,194,323,GCN,Cora,0.1,81,81,171,51
746,0.8519,0.7055,0.7979,0.6323,466,1772,118,271,GCN,Cora,0.1,81,81,171,61
747,0.8276,0.639,0.7741,0.5441,401,1773,117,336,GCN,Cora,0.1,81,81,171,71
748,0.8428,0.6781,0.7967,0.5902,435,1779,111,302,GCN,Cora,0.1,81,81,171,81
749,0.8317,0.6435,0.7932,0.5414,399,1786,104,338,GCN,Cora,0.1,81,81,171,91
750,0.8595,0.7055,0.8566,0.5997,442,1816,74,295,GCN,Cora,0.1,81,81,171,101
751,0.8386,0.6496,0.8309,0.5332,393,1810,80,344,GCN,Cora,0.1,81,81,171,111
752,0.8397,0.6405,0.8641,0.5088,375,1831,59,362,GCN,Cora,0.1,81,81,171,121
753,0.8367,0.6434,0.8305,0.5251,387,1811,79,350,GCN,Cora,0.1,81,81,171,131
754,0.8386,0.6496,0.8309,0.5332,393,1810,80,344,GCN,Cora,0.1,81,81,171,141
755,0.8257,0.6164,0.8053,0.4993,368,1801,89,369,GCN,Cora,0.1,81,81,171,151
756,0.8363,0.6362,0.8449,0.5102,376,1821,69,361,GCN,Cora,0.1,81,81,171,161
757,0.8432,0.652,0.8635,0.5237,386,1829,61,351,GCN,Cora,0.1,81,81,171,171
758,0.8527,0.6836,0.8601,0.5672,418,1822,68,319,GCN,Cora,0.1,81,81,171,181
759,0.8317,0.6317,0.8186,0.5142,379,1806,84,358,GCN,Cora,0.1,81,81,171,191
760,0.6258,0.5188,0.4058,0.7191,530,1114,776,207,GCN,Cora,0.1,81,81,181,1
761,0.7522,0.6023,0.5478,0.6689,493,1483,407,244,GCN,Cora,0.1,81,81,181,11
762,0.7438,0.5425,0.5436,0.5414,399,1555,335,338,GCN,Cora,0.1,81,81,181,21
763,0.8165,0.6292,0.7265,0.555,409,1736,154,328,GCN,Cora,0.1,81,81,181,31
764,0.8348,0.6641,0.773,0.5821,429,1764,126,308,GCN,Cora,0.1,81,81,181,41
765,0.8432,0.6939,0.7668,0.6336,467,1748,142,270,GCN,Cora,0.1,81,81,181,51
766,0.8272,0.6356,0.778,0.5373,396,1777,113,341,GCN,Cora,0.1,81,81,181,61
767,0.8481,0.6957,0.7944,0.6187,456,1772,118,281,GCN,Cora,0.1,81,81,181,71
768,0.8493,0.7014,0.7895,0.6309,465,1766,124,272,GCN,Cora,0.1,81,81,181,81
769,0.8534,0.7103,0.7973,0.6404,472,1770,120,265,GCN,Cora,0.1,81,81,181,91
770,0.8386,0.6513,0.8267,0.5373,396,1807,83,341,GCN,Cora,0.1,81,81,181,101
771,0.8295,0.6328,0.7992,0.5237,386,1793,97,351,GCN,Cora,0.1,81,81,181,111
772,0.8321,0.6303,0.8246,0.5102,376,1810,80,361,GCN,Cora,0.1,81,81,181,121
773,0.8298,0.613,0.8469,0.4803,354,1826,64,383,GCN,Cora,0.1,81,81,181,131
774,0.8211,0.5884,0.8296,0.4559,336,1821,69,401,GCN,Cora,0.1,81,81,181,141
775,0.839,0.6466,0.8413,0.5251,387,1817,73,350,GCN,Cora,0.1,81,81,181,151
776,0.8477,0.67,0.8547,0.5509,406,1821,69,331,GCN,Cora,0.1,81,81,181,161
777,0.8367,0.6318,0.8598,0.4993,368,1830,60,369,GCN,Cora,0.1,81,81,181,171
778,0.8363,0.6393,0.8374,0.517,381,1816,74,356,GCN,Cora,0.1,81,81,181,181
779,0.8413,0.6568,0.8347,0.5414,399,1811,79,338,GCN,Cora,0.1,81,81,181,191
780,0.6658,0.5783,0.4476,0.8168,602,1147,743,135,GCN,Cora,0.1,81,81,191,1
781,0.6901,0.5161,0.4593,0.5889,434,1379,511,303,GCN,Cora,0.1,81,81,191,11
782,0.8161,0.6833,0.6612,0.7069,521,1623,267,216,GCN,Cora,0.1,81,81,191,21
783,0.737,0.5498,0.5288,0.5726,422,1514,376,315,GCN,Cora,0.1,81,81,191,31
784,0.8595,0.7092,0.8459,0.6106,450,1808,82,287,GCN,Cora,0.1,81,81,191,41
785,0.8356,0.6809,0.7472,0.6255,461,1734,156,276,GCN,Cora,0.1,81,81,191,51
786,0.839,0.6901,0.75,0.6391,471,1733,157,266,GCN,Cora,0.1,81,81,191,61
787,0.831,0.6542,0.7678,0.5699,420,1763,127,317,GCN,Cora,0.1,81,81,191,71
788,0.8356,0.6604,0.785,0.5699,420,1775,115,317,GCN,Cora,0.1,81,81,191,81
789,0.8416,0.6645,0.8191,0.559,412,1799,91,325,GCN,Cora,0.1,81,81,191,91
790,0.8272,0.6425,0.7655,0.5536,408,1765,125,329,GCN,Cora,0.1,81,81,191,101
791,0.8199,0.5947,0.807,0.4708,347,1807,83,390,GCN,Cora,0.1,81,81,191,111
792,0.8451,0.647,0.8966,0.5061,373,1847,43,364,GCN,Cora,0.1,81,81,191,121
793,0.8386,0.6461,0.8395,0.5251,387,1816,74,350,GCN,Cora,0.1,81,81,191,131
794,0.8394,0.6232,0.9112,0.4735,349,1856,34,388,GCN,Cora,0.1,81,81,191,141
795,0.8325,0.6284,0.8322,0.5047,372,1815,75,365,GCN,Cora,0.1,81,81,191,151
796,0.8321,0.634,0.8162,0.5183,382,1804,86,355,GCN,Cora,0.1,81,81,191,161
797,0.8306,0.6349,0.8029,0.5251,387,1795,95,350,GCN,Cora,0.1,81,81,191,171
798,0.8215,0.5904,0.8284,0.4586,338,1820,70,399,GCN,Cora,0.1,81,81,191,181
799,0.8257,0.6085,0.8222,0.483,356,1813,77,381,GCN,Cora,0.1,81,81,191,191
