,acc,f1,precision,recall,1/1,0/0,0/1,1/0,model,dataset,rate,length negatives,length positives
128,0.7346,0.847,0.7346,1.0,0,465,0,168,RGCN,dblp,0.08,633,633
129,0.7994,0.8885,0.7994,1.0,0,506,0,127,GCN,dblp,0.08,633,633
130,0.8215,0.902,0.8215,1.0,0,520,0,113,SkipNodeGCN,dblp,0.08,633,633
131,0.7362,0.848,0.7362,1.0,0,466,0,167,DropEdgeGCN,dblp,0.08,633,633
132,0.6994,0.8231,0.6994,1.0,0,498,0,214,RGCN,dblp,0.09,712,712
133,0.8034,0.891,0.8034,1.0,0,572,0,140,GCN,dblp,0.09,712,712
134,0.8455,0.9163,0.8455,1.0,0,602,0,110,SkipNodeGCN,dblp,0.09,712,712
135,0.7444,0.8535,0.7444,1.0,0,530,0,182,DropEdgeGCN,dblp,0.09,712,712
136,0.7184,0.8361,0.7184,1.0,0,569,0,223,RGCN,dblp,0.1,792,792
137,0.8144,0.8977,0.8144,1.0,0,645,0,147,GCN,dblp,0.1,792,792
138,0.8422,0.9143,0.8422,1.0,0,667,0,125,SkipNodeGCN,dblp,0.1,792,792
139,0.7967,0.8869,0.7967,1.0,0,631,0,161,DropEdgeGCN,dblp,0.1,792,792
140,0.7003,0.8238,0.7003,1.0,0,610,0,261,RGCN,dblp,0.11,871,871
141,0.7773,0.8747,0.7773,1.0,0,677,0,194,GCN,dblp,0.11,871,871
142,0.8335,0.9092,0.8335,1.0,0,726,0,145,SkipNodeGCN,dblp,0.11,871,871
143,0.814,0.8975,0.814,1.0,0,709,0,162,DropEdgeGCN,dblp,0.11,871,871
144,0.7168,0.8351,0.7168,1.0,0,681,0,269,RGCN,dblp,0.12,950,950
145,0.8253,0.9043,0.8253,1.0,0,784,0,166,GCN,dblp,0.12,950,950
146,0.8568,0.9229,0.8568,1.0,0,814,0,136,SkipNodeGCN,dblp,0.12,950,950
147,0.8,0.8889,0.8,1.0,0,760,0,190,DropEdgeGCN,dblp,0.12,950,950
148,0.7512,0.8579,0.7512,1.0,0,773,0,256,RGCN,dblp,0.13,1029,1029
149,0.8338,0.9094,0.8338,1.0,0,858,0,171,GCN,dblp,0.13,1029,1029
150,0.8571,0.9231,0.8571,1.0,0,882,0,147,SkipNodeGCN,dblp,0.13,1029,1029
151,0.7901,0.8827,0.7901,1.0,0,813,0,216,DropEdgeGCN,dblp,0.13,1029,1029
152,0.8032,0.8909,0.8032,1.0,0,890,0,218,RGCN,dblp,0.14,1108,1108
153,0.852,0.9201,0.852,1.0,0,944,0,164,GCN,dblp,0.14,1108,1108
154,0.8475,0.9174,0.8475,1.0,0,939,0,169,SkipNodeGCN,dblp,0.14,1108,1108
155,0.7726,0.8717,0.7726,1.0,0,856,0,252,DropEdgeGCN,dblp,0.14,1108,1108
156,0.766,0.8675,0.766,1.0,0,910,0,278,RGCN,dblp,0.15,1188,1188
157,0.8258,0.9046,0.8258,1.0,0,981,0,207,GCN,dblp,0.15,1188,1188
158,0.8636,0.9268,0.8636,1.0,0,1026,0,162,SkipNodeGCN,dblp,0.15,1188,1188
159,0.7517,0.8582,0.7517,1.0,0,893,0,295,DropEdgeGCN,dblp,0.15,1188,1188
160,0.7459,0.8544,0.7459,1.0,0,945,0,322,RGCN,dblp,0.16,1267,1267
161,0.835,0.9101,0.835,1.0,0,1058,0,209,GCN,dblp,0.16,1267,1267
162,0.8745,0.9331,0.8745,1.0,0,1108,0,159,SkipNodeGCN,dblp,0.16,1267,1267
163,0.8311,0.9078,0.8311,1.0,0,1053,0,214,DropEdgeGCN,dblp,0.16,1267,1267
