,acc,f1,precision,recall,1/1,0/0,0/1,1/0,model,dataset,rate,length negatives,length positives
25,0.6897,0.482,0.3345,0.8617,461,1742,917,74,GAT,CiteSeer,0.2,133,133
26,0.784,0.5455,0.4212,0.7738,414,2090,569,121,GraphSage,CiteSeer,0.2,133,133
27,0.8995,0.6639,0.7548,0.5925,317,2556,103,218,RGCN,CiteSeer,0.2,133,133
28,0.8491,0.6023,0.5391,0.6822,365,2347,312,170,RGAT,CiteSeer,0.2,133,133
29,0.8679,0.5755,0.6231,0.5346,286,2486,173,249,RGraphSage,CiteSeer,0.2,133,133
30,0.5541,0.3955,0.2519,0.9202,461,1290,1369,40,GCN,CiteSeer,0.25,167,167
31,0.6671,0.4368,0.2985,0.8144,408,1700,959,93,GAT,CiteSeer,0.25,167,167
32,0.781,0.5506,0.4081,0.8463,424,2044,615,77,GraphSage,CiteSeer,0.25,167,167
33,0.8883,0.6556,0.6412,0.6707,336,2471,188,165,RGCN,CiteSeer,0.25,167,167
34,0.8744,0.6179,0.5967,0.6407,321,2442,217,180,RGAT,CiteSeer,0.25,167,167
35,0.8709,0.6402,0.5735,0.7246,363,2389,270,138,RGraphSage,CiteSeer,0.25,167,167
36,0.4131,0.3926,0.2473,0.9517,630,742,1917,32,GCN,CiteSeer,0.01,6,6
37,0.3674,0.3581,0.2244,0.8852,586,634,2025,76,GAT,CiteSeer,0.01,6,6
38,0.4496,0.2371,0.1638,0.429,284,1209,1450,378,GraphSage,CiteSeer,0.01,6,6
39,0.6344,0.2441,0.2076,0.2961,196,1911,748,466,RGCN,CiteSeer,0.01,6,6
40,0.6754,0.2889,0.2564,0.3308,219,2024,635,443,RGAT,CiteSeer,0.01,6,6
41,0.7112,0.4135,0.3474,0.5106,338,2024,635,324,RGraphSage,CiteSeer,0.01,6,6
42,0.4709,0.4165,0.2645,0.9795,622,929,1730,13,GCN,CiteSeer,0.05,33,33
43,0.4132,0.3896,0.2437,0.9717,617,744,1915,18,GAT,CiteSeer,0.05,33,33
44,0.5255,0.4327,0.2811,0.9386,596,1135,1524,39,GraphSage,CiteSeer,0.05,33,33
45,0.8379,0.5748,0.5813,0.5685,361,2399,260,274,RGCN,CiteSeer,0.05,33,33
46,0.8078,0.5273,0.5014,0.5559,353,2308,351,282,RGAT,CiteSeer,0.05,33,33
47,0.8036,0.5625,0.4929,0.6551,416,2231,428,219,RGraphSage,CiteSeer,0.05,33,33
48,0.602,0.4663,0.3098,0.9419,567,1396,1263,35,GCN,CiteSeer,0.1,66,66
49,0.5839,0.4459,0.2956,0.907,546,1358,1301,56,GAT,CiteSeer,0.1,66,66
50,0.8562,0.6633,0.5841,0.7674,462,2330,329,140,GraphSage,CiteSeer,0.1,66,66
51,0.855,0.6237,0.5985,0.6512,392,2396,263,210,RGCN,CiteSeer,0.1,66,66
52,0.8651,0.6557,0.6198,0.696,419,2402,257,183,RGAT,CiteSeer,0.1,66,66
53,0.881,0.6585,0.7004,0.6213,374,2499,160,228,RGraphSage,CiteSeer,0.1,66,66
54,0.5358,0.4112,0.2647,0.9208,523,1206,1453,45,GCN,CiteSeer,0.15,100,100
55,0.6545,0.4673,0.3207,0.8609,489,1623,1036,79,GAT,CiteSeer,0.15,100,100
56,0.7196,0.5168,0.3709,0.8521,484,1838,821,84,GraphSage,CiteSeer,0.15,100,100
57,0.8857,0.6336,0.7267,0.5616,319,2539,120,249,RGCN,CiteSeer,0.15,100,100
58,0.8733,0.6477,0.6341,0.662,376,2442,217,192,RGAT,CiteSeer,0.15,100,100
59,0.8683,0.6455,0.6133,0.6813,387,2415,244,181,RGraphSage,CiteSeer,0.15,100,100
60,0.5576,0.4211,0.2697,0.9607,514,1267,1392,21,GCN,CiteSeer,0.2,133,133
61,0.6775,0.4803,0.329,0.8897,476,1688,971,59,GAT,CiteSeer,0.2,133,133
62,0.8244,0.6101,0.4856,0.8206,439,2194,465,96,GraphSage,CiteSeer,0.2,133,133
63,0.8823,0.6594,0.6397,0.6804,364,2454,205,171,RGCN,CiteSeer,0.2,133,133
64,0.8738,0.6588,0.6022,0.7271,389,2402,257,146,RGAT,CiteSeer,0.2,133,133
65,0.8857,0.6202,0.6995,0.557,298,2531,128,237,RGraphSage,CiteSeer,0.2,133,133
66,0.5427,0.3992,0.2521,0.9581,480,1235,1424,21,GCN,CiteSeer,0.25,167,167
67,0.5313,0.3759,0.2382,0.8902,446,1233,1426,55,GAT,CiteSeer,0.25,167,167
68,0.6975,0.4782,0.3291,0.8743,438,1766,893,63,GraphSage,CiteSeer,0.25,167,167
69,0.8649,0.6354,0.5552,0.7425,372,2361,298,129,RGCN,CiteSeer,0.25,167,167
70,0.8924,0.6667,0.6551,0.6786,340,2480,179,161,RGAT,CiteSeer,0.25,167,167
71,0.8851,0.6076,0.6627,0.5609,281,2516,143,220,RGraphSage,CiteSeer,0.25,167,167
72,0.3631,0.3628,0.2266,0.9094,602,604,2055,60,GCN,CiteSeer,0.01,6,6
73,0.371,0.3566,0.224,0.8746,579,653,2006,83,GAT,CiteSeer,0.01,6,6
74,0.5685,0.4478,0.3006,0.8776,581,1307,1352,81,GraphSage,CiteSeer,0.01,6,6
75,0.6908,0.4354,0.3423,0.5982,396,1898,761,266,RGCN,CiteSeer,0.01,6,6
76,0.8531,0.5967,0.6588,0.5453,361,2472,187,301,RGAT,CiteSeer,0.01,6,6
77,0.7998,0.5423,0.4981,0.5952,394,2262,397,268,RGraphSage,CiteSeer,0.01,6,6
78,0.5064,0.4258,0.2745,0.9496,603,1065,1594,32,GCN,CiteSeer,0.05,33,33
79,0.6342,0.4609,0.3219,0.811,515,1574,1085,120,GAT,CiteSeer,0.05,33,33
80,0.6233,0.4848,0.3292,0.9197,584,1469,1190,51,GraphSage,CiteSeer,0.05,33,33
81,0.8215,0.5905,0.5293,0.6677,424,2282,377,211,RGCN,CiteSeer,0.05,33,33
82,0.8522,0.663,0.5914,0.7543,479,2328,331,156,RGAT,CiteSeer,0.05,33,33
83,0.8695,0.6429,0.6801,0.6094,387,2477,182,248,RGraphSage,CiteSeer,0.05,33,33
84,0.5633,0.4322,0.2844,0.9003,542,1295,1364,60,GCN,CiteSeer,0.1,66,66
85,0.716,0.5314,0.3821,0.8721,525,1810,849,77,GAT,CiteSeer,0.1,66,66
86,0.7973,0.5637,0.4677,0.7093,427,2173,486,175,GraphSage,CiteSeer,0.1,66,66
87,0.8596,0.5933,0.6374,0.5548,334,2469,190,268,RGCN,CiteSeer,0.1,66,66
