,acc,f1,precision,recall,1/1,0/0,0/1,1/0,model,dataset,rate,length negatives,length positives
292,0.8007,0.0,0.0,0.0,0,2659,0,662,RCSVM,CiteSeer,0.01,0,6
293,0.7796,0.0543,0.1875,0.0317,21,2568,91,641,GCN,CiteSeer,0.01,6,6
294,0.6609,0.2523,0.2251,0.287,190,2005,654,472,GAT,CiteSeer,0.01,6,6
295,0.7672,0.1043,0.2239,0.068,45,2503,156,617,GraphSage,CiteSeer,0.01,6,6
296,0.7648,0.3273,0.3808,0.287,190,2350,309,472,RGCN,CiteSeer,0.01,6,6
297,0.673,0.1896,0.1873,0.1918,127,2108,551,535,RGAT,CiteSeer,0.01,6,6
298,0.6688,0.3421,0.2832,0.432,286,1935,724,376,RGraphSage,CiteSeer,0.01,6,6
299,0.651,0.168,0.1601,0.1767,117,2045,614,545,DropEdgeGCN,CiteSeer,0.01,6,6
300,0.4001,0.3597,0.2264,0.874,555,763,1896,80,MCLS,CiteSeer,0.05,33,33
301,0.81,0.034,0.8462,0.0173,11,2657,2,624,CCRNE,CiteSeer,0.05,33,33
302,0.7927,0.1781,0.3776,0.1165,74,2537,122,561,PU_LP,CiteSeer,0.05,33,33
303,0.8051,0.1662,0.4741,0.1008,64,2588,71,571,LP_PUL,CiteSeer,0.05,33,33
304,0.8069,0.0,0.0,0.0,0,2658,1,635,RCSVM,CiteSeer,0.05,0,33
305,0.8145,0.1572,0.6333,0.0898,57,2626,33,578,GCN,CiteSeer,0.05,33,33
306,0.826,0.3819,0.6062,0.2787,177,2544,115,458,GAT,CiteSeer,0.05,33,33
307,0.837,0.3877,0.7025,0.2677,170,2587,72,465,GraphSage,CiteSeer,0.05,33,33
308,0.8345,0.4949,0.6014,0.4205,267,2482,177,368,RGCN,CiteSeer,0.05,33,33
309,0.8303,0.4336,0.608,0.337,214,2521,138,421,RGAT,CiteSeer,0.05,33,33
310,0.8345,0.4031,0.6619,0.2898,184,2565,94,451,RGraphSage,CiteSeer,0.05,33,33
311,0.8242,0.4284,0.5741,0.3417,217,2498,161,418,DropEdgeGCN,CiteSeer,0.05,33,33
312,0.6403,0.4562,0.3164,0.8173,492,1596,1063,110,MCLS,CiteSeer,0.1,66,66
313,0.8298,0.1753,0.831,0.098,59,2647,12,543,CCRNE,CiteSeer,0.1,66,66
314,0.808,0.2056,0.4355,0.1346,81,2554,105,521,PU_LP,CiteSeer,0.1,66,66
315,0.8169,0.1943,0.518,0.1196,72,2592,67,530,LP_PUL,CiteSeer,0.1,66,66
316,0.8148,0.0,0.0,0.0,0,2657,2,602,RCSVM,CiteSeer,0.1,0,66
317,0.8461,0.4727,0.6429,0.3738,225,2534,125,377,GCN,CiteSeer,0.1,66,66
318,0.8224,0.4512,0.5254,0.3953,238,2444,215,364,GAT,CiteSeer,0.1,66,66
319,0.8221,0.4347,0.5259,0.3704,223,2458,201,379,GraphSage,CiteSeer,0.1,66,66
320,0.8522,0.4395,0.7326,0.314,189,2590,69,413,RGCN,CiteSeer,0.1,66,66
321,0.82,0.4159,0.5186,0.3472,209,2465,194,393,RGAT,CiteSeer,0.1,66,66
322,0.8341,0.5023,0.5629,0.4535,273,2447,212,329,RGraphSage,CiteSeer,0.1,66,66
323,0.8838,0.6551,0.7243,0.598,360,2522,137,242,DropEdgeGCN,CiteSeer,0.1,66,66
324,0.1847,0.3016,0.1776,1.0,568,28,2631,0,MCLS,CiteSeer,0.15,28,100
325,0.8804,0.6413,0.6791,0.6074,345,2496,163,223,CCRNE,CiteSeer,0.15,100,100
326,0.7874,0.2412,0.3244,0.1919,109,2432,227,459,PU_LP,CiteSeer,0.15,100,100
327,0.8125,0.2409,0.4192,0.169,96,2526,133,472,LP_PUL,CiteSeer,0.15,100,100
328,0.8262,0.0277,0.8889,0.0141,8,2658,1,560,RCSVM,CiteSeer,0.15,0,100
329,0.8571,0.5851,0.5985,0.5722,325,2441,218,243,GCN,CiteSeer,0.15,100,100
330,0.8559,0.5626,0.604,0.5264,299,2463,196,269,GAT,CiteSeer,0.15,100,100
331,0.8655,0.5851,0.6402,0.5387,306,2487,172,262,GraphSage,CiteSeer,0.15,100,100
332,0.881,0.5871,0.7541,0.4806,273,2570,89,295,RGCN,CiteSeer,0.15,100,100
333,0.8314,0.4403,0.5297,0.3768,214,2469,190,354,RGAT,CiteSeer,0.15,100,100
334,0.8602,0.4507,0.7312,0.3257,185,2591,68,383,RGraphSage,CiteSeer,0.15,100,100
335,0.8525,0.5657,0.5871,0.5458,310,2441,218,258,DropEdgeGCN,CiteSeer,0.15,100,100
336,0.5038,0.3806,0.2406,0.9103,487,1122,1537,48,MCLS,CiteSeer,0.2,133,133
337,0.8735,0.557,0.6737,0.4748,254,2536,123,281,CCRNE,CiteSeer,0.2,133,133
338,0.8209,0.2648,0.4239,0.1925,103,2519,140,432,PU_LP,CiteSeer,0.2,133,133
339,0.8378,0.2579,0.5521,0.1682,90,2586,73,445,LP_PUL,CiteSeer,0.2,133,133
340,0.8328,0.0074,0.6667,0.0037,2,2658,1,533,RCSVM,CiteSeer,0.2,0,133
341,0.871,0.5905,0.6306,0.5551,297,2485,174,238,GCN,CiteSeer,0.2,133,133
342,0.8669,0.5933,0.6078,0.5794,310,2459,200,225,GAT,CiteSeer,0.2,133,133
343,0.8854,0.6453,0.67,0.6224,333,2495,164,202,GraphSage,CiteSeer,0.2,133,133
344,0.8619,0.4324,0.6942,0.314,168,2585,74,367,RGCN,CiteSeer,0.2,133,133
345,0.8707,0.4857,0.7276,0.3645,195,2586,73,340,RGAT,CiteSeer,0.2,133,133
346,0.8716,0.5012,0.7178,0.385,206,2578,81,329,RGraphSage,CiteSeer,0.2,133,133
347,0.9001,0.69,0.7186,0.6636,355,2520,139,180,DropEdgeGCN,CiteSeer,0.2,133,133
348,0.7513,0.513,0.372,0.8263,414,1960,699,87,MCLS,CiteSeer,0.25,167,167
